"spark_size","total_re_emergence_prob_1_year","total_re_emergence_prob_2_year","total_re_emergence_prob_3_year","spark_year","R_naught","sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","t_stop_immigration","spark","spark_time_start","spark_time_end"
10,0,0,0,1993,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,1993,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.1,0,0,1993,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.34,0.02,0,1993,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.63,0.01,0,1993,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.93,0,0,1993,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,1993,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1994,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1994,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1994,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1994,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.01,0,0,1994,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.09,0,0,1994,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.34,0.01,0,1994,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.64,0.01,0,1994,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.97,0.01,0,1994,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,1994,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1995,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1995,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1995,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1995,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.01,0,0,1995,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.12,0,0,1995,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.32,0,0,1995,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.71,0.01,0,1995,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,1,0,0,1995,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,1995,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1996,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1996,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1996,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1996,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.01,0,0,1996,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.13,0,0,1996,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.35,0,0,1996,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.72,0.01,0,1996,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.98,0,0,1996,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,1996,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1997,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0.01,0,1997,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1997,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1997,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.02,0,0,1997,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.07,0,0,1997,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.38,0,0,1997,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.74,0.01,0,1997,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.98,0,0,1997,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,1997,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1998,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1998,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1998,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1998,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0.01,0,1998,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.11,0.02,0,1998,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.39,0,0,1998,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.76,0,0,1998,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,1,0,0,1998,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,1998,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1999,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1999,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1999,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1999,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,1999,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.17,0.01,0,1999,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.42,0.01,0,1999,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.8,0.02,0,1999,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,1,0,0,1999,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,1999,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,2000,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,2000,1.18960444494576,0.70318140625,0.0588235294117647,1.08852009595805,0.501538962218434,0.0279569899263319,0.0697714003795564,0.655172413793103,3.68e-05,5281842,178126.023668153,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
